year,target,nominal_fraction,replicate,full_event_n,B_early,B_all,C00_tp,C01_tp,C10_tp,C11_tp,availability_main_at_early_budget,capacity_main_in_early_cohort,interaction,ordered_capacity_within_early_cohort,ordered_availability_at_all_budget,availability_at_early_budget,capacity_in_all_cohort,shapley_availability,shapley_capacity,total_topq_contrast,identity_factorial_error,identity_shapley_error,interaction_via_availability_error,interaction_via_capacity_error
2024,target_preterm,0.1,42,306808,260299,351278,44837,55137,50881,62877,0.01969961669839118,0.03357148444629868,0.005527887147662364,0.03357148444629868,0.025227503846053545,0.01969961669839118,0.03909937159396104,0.022463560272222363,0.03633542802012986,0.05879898829235222,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,43,307970,130149,175639,27804,34341,30645,38291,0.00922492450563367,0.021226093450660788,0.0036010000974120715,0.021226093450660788,0.01282592460304574,0.00922492450563367,0.02482709354807286,0.011025424554339705,0.023026593499366824,0.03405201805370653,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,43,307970,260299,351278,44813,55131,50868,62800,0.01966100594213724,0.03350326330486736,0.005240770204890083,0.03350326330486736,0.02490177614702732,0.01966100594213724,0.03874403350975744,0.02228139104458228,0.0361236484073124,0.05840503945189468,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,44,308255,130149,175639,27403,33924,30492,38036,0.010020924234805606,0.021154563591831446,0.0033186809621903873,0.021154563591831446,0.013339605196995993,0.010020924234805606,0.024473244554021834,0.0116802647159008,0.02281390407292664,0.03449416878882744,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,44,308255,260299,351278,44418,54871,50686,62485,0.02033381453666608,0.03391023665471771,0.004366514736176191,0.03391023665471771,0.02470032927284227,0.02033381453666608,0.0382767513908939,0.022517071904754174,0.0360934940228058,0.05861056592755998,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,45,307254,130149,175639,27406,33838,30548,37999,0.010226067032487782,0.02093382022691323,0.0033164743176655187,0.02093382022691323,0.0135425413501533,0.010226067032487782,0.02425029454457875,0.011884304191320541,0.02259205738574599,0.03447636157706653,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,45,307254,260299,351278,44332,54741,50550,62419,0.020237328073841182,0.03387750851087376,0.00475176889479062,0.03387750851087376,0.024989096968631802,0.020237328073841182,0.03862927740566438,0.022613212521236492,0.03625339295826907,0.05886660547950556,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,46,307792,130149,175639,27938,34458,30826,38570,0.00938295992098559,0.021183136663720945,0.003976711545459283,0.021183136663720945,0.013359671466444872,0.00938295992098559,0.025159848209180227,0.011371315693715231,0.023171492436450586,0.03454280813016582,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,46,307792,260299,351278,45086,55594,51198,63098,0.019857566148567873,0.03413993865987422,0.004522534698757574,0.03413993865987422,0.024380100847325448,0.019857566148567873,0.038662473358631794,0.02211883349794666,0.03640120600925301,0.05852003950719967,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,47,307830,130149,175639,27868,34293,30800,38505,0.009524737679888262,0.020871909820355403,0.004158139232693342,0.020871909820355403,0.013682876912581604,0.009524737679888262,0.025030049053048745,0.011603807296234933,0.022950979436702074,0.03455478673293701,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,47,307830,260299,351278,44889,55306,50915,62753,0.019575739856414254,0.03384010655231784,0.004616184257544759,0.03384010655231784,0.024191924113959012,0.019575739856414254,0.0384562908098626,0.021883831985186633,0.03614819868109022,0.05803203066627685,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,48,306580,130149,175639,27317,33772,30292,37981,0.009703829343075218,0.021054863330941365,0.0040250505577663215,0.021054863330941365,0.01372887990084154,0.009703829343075218,0.025079913888707686,0.011716354621958379,0.023067388609824525,0.034783743231782904,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,48,306580,260299,351278,44257,54650,50329,62157,0.01980559723400091,0.0338997977689347,0.004680670624306854,0.0338997977689347,0.024486267858307764,0.01980559723400091,0.03858046839324156,0.022145932546154337,0.03624013308108813,0.05838606562724247,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,49,307030,130149,175639,27474,33867,30460,38111,0.009725433996677857,0.020822069504608673,0.0040973194801810775,0.020822069504608673,0.013822753476858934,0.009725433996677857,0.02491938898478975,0.011774093736768396,0.02287072924469921,0.03464482298146761,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,49,307030,260299,351278,44193,54570,50544,62236,0.020685275054554947,0.03379800019542065,0.004282969090968286,0.03379800019542065,0.024968244145523233,0.020685275054554947,0.03808096928638893,0.02282675960003909,0.03593948474090479,0.05876624434094388,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,50,308104,130149,175639,27700,34179,30716,38268,0.009788902448523873,0.02102861371484953,0.003482590294186391,0.02102861371484953,0.013271492742710264,0.009788902448523873,0.02451120400903592,0.011530197595617069,0.022769908861942724,0.03430010645755979,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,50,308104,260299,351278,44465,54841,50860,62612,0.020755978500765965,0.03367694025394022,0.004466024459273521,0.03367694025394022,0.025222002960039486,0.020755978500765965,0.03814296471321374,0.022988990730402725,0.03590995248357698,0.058898943213979704,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,51,307552,130149,175639,27467,33919,30396,37996,0.009523592758297783,0.020978566226199147,0.003732702112163158,0.020978566226199147,0.013256294870460941,0.009523592758297783,0.024711268338362305,0.011389943814379362,0.022844917282280726,0.03423486109666009,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,51,307552,260299,351278,44541,54889,50516,62406,0.019427608989699308,0.03364634273228592,0.005013786286546668,0.03364634273228592,0.024441395276245975,0.019427608989699308,0.03866012901883259,0.02193450213297264,0.036153235875559256,0.0580877380085319,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,52,308085,130149,175639,28016,34461,31019,38616,0.009747309995618084,0.020919551422497032,0.003739227810506854,0.020919551422497032,0.013486537806124937,0.009747309995618084,0.024658779233003886,0.01161692390087151,0.02278916532775046,0.03440608922862197,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,52,308085,260299,351278,45074,55467,51190,63133,0.019851664313420003,0.03373419673142153,0.005031079085317358,0.03373419673142153,0.02488274339873736,0.019851664313420003,0.03876527581673889,0.022367203856078682,0.03624973627408021,0.05861694013015889,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,53,307802,130149,175639,27569,33981,30659,38188,0.010038921124619071,0.020831573544031548,0.003628956277087231,0.020831573544031548,0.013667877401706302,0.010038921124619071,0.02446052982111878,0.011853399263162687,0.022646051682575163,0.03449945094573785,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,53,307802,260299,351278,44567,55012,50718,62601,0.01998362583738897,0.03393415247464279,0.004671834491003973,0.03393415247464279,0.024655460328392942,0.01998362583738897,0.038605986965646766,0.022319543082890955,0.03627006972014478,0.058589612803035734,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,54,307668,130149,175639,27679,34042,30795,38398,0.010127800096207604,0.020681383829322525,0.004030318395153207,0.020681383829322525,0.01415811849136081,0.010127800096207604,0.02471170222447573,0.012142959293784207,0.02269654302689913,0.034839502320683335,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,54,307668,260299,351278,44626,55118,50816,62553,0.02011908940806323,0.03410169403382868,0.00404656967900463,0.03410169403382868,0.02416565908706786,0.02011908940806323,0.03814826371283331,0.022142374247565544,0.03612497887333099,0.05826735312089654,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,55,307613,130149,175639,27660,34054,30564,38277,0.009440433271675777,0.020785857554784737,0.004287855194676435,0.020785857554784737,0.013728288466352212,0.009440433271675777,0.02507371274946117,0.011584360869013995,0.022929785152122954,0.03451414602113695,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,55,307613,260299,351278,44674,55077,50685,62833,0.01954078663775588,0.03381846670979444,0.005672712141554487,0.03381846670979444,0.025213498779310367,0.01954078663775588,0.039491178851348924,0.022377142708533124,0.03665482278057168,0.059031965489104804,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,56,308376,130149,175639,27784,34297,30637,38285,0.009251692738734524,0.0211203206475212,0.0036805717695281154,0.0211203206475212,0.01293226450826264,0.009251692738734524,0.024800892417049317,0.011091978623498581,0.02296060653228526,0.03405258515578384,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,56,308376,260299,351278,44903,55472,50846,62783,0.019271927776480652,0.03427309518250446,0.004436142890497319,0.03427309518250446,0.02370807066697797,0.019271927776480652,0.03870923807300178,0.02148999922172931,0.03649116662775312,0.05798116584948243,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,57,308127,130149,175639,27622,34133,30641,38268,0.009797908005465289,0.021130897324804387,0.0036218831845310495,0.021130897324804387,0.013419791189996338,0.009797908005465289,0.024752780509335437,0.011608849597730814,0.022941838917069912,0.034550688514800726,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,57,308127,260299,351278,44585,55060,50973,62746,0.02073171127489637,0.03399572254297739,0.004212548721793302,0.03399572254297739,0.02494425999668967,0.02073171127489637,0.03820827126477069,0.02283798563579302,0.03610199690387404,0.05893998253966706,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,58,307155,130149,175639,27656,34078,30503,38137,0.009268935879279197,0.02090801061353388,0.003945890511305367,0.02090801061353388,0.013214826390584564,0.009268935879279197,0.024853901124839248,0.01124188113493188,0.022880955869186564,0.034122837004118445,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,58,307155,260299,351278,44637,55197,50530,62448,0.019185753121388233,0.03438003613810617,0.004421220556396599,0.03438003613810617,0.02360697367778483,0.019185753121388233,0.03880125669450277,0.021396363399586532,0.03659064641630447,0.057987009815891,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,59,308176,130149,175639,27759,34194,30679,38291,0.009475105134728212,0.020880925185608232,0.0038192461450599624,0.020880925185608232,0.013294351279788175,0.009475105134728212,0.024700171330668194,0.011384728207258193,0.022790548258138213,0.034175276465396406,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,59,308176,260299,351278,44815,55243,50865,62735,0.019631639063392353,0.033837806967447176,0.004679144385026729,0.033837806967447176,0.024310783448419082,0.019631639063392353,0.038516951352473905,0.021971211255905718,0.03617737915996054,0.05814859041586626,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,60,307156,130149,175639,27688,34053,30545,38185,0.009301462449048684,0.020722369089322693,0.004150985167146334,0.020722369089322693,0.013452447616195018,0.009301462449048684,0.024873354256469027,0.01137695503262185,0.02279786167289586,0.03417481670551771,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,60,307156,260299,351278,44588,55022,50638,62461,0.019696831577439483,0.033969709203141074,0.004522132076208829,0.033969709203141074,0.024218963653648312,0.019696831577439483,0.0384918412793499,0.021957897615543898,0.03623077524124549,0.058188672856789386,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,61,308164,130149,175639,27542,33998,30632,38196,0.01002712841214419,0.020949883828091542,0.0035954881167170605,0.020949883828091542,0.01362261652886125,0.01002712841214419,0.024545371944808603,0.01182487247050272,0.022747627886450072,0.03457250035695279,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,61,308164,260299,351278,44422,54724,50692,62400,0.020346309108137228,0.033430251424566154,0.004562505678794404,0.033430251424566154,0.024908814786931632,0.020346309108137228,0.03799275710336056,0.02262756194753443,0.035711504263963356,0.058339066211497786,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,62,308602,130149,175639,27873,34331,30841,38493,0.009617565667105213,0.020926630417171632,0.003869061120796352,0.020926630417171632,0.013486626787901565,0.009617565667105213,0.024795691537967984,0.011552096227503389,0.022861160977569808,0.0344132572050732,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,62,308602,260299,351278,44863,55222,51055,63023,0.020064678777195227,0.033567507663592594,0.0052138352959475165,0.033567507663592594,0.025278514073142744,0.020064678777195227,0.03878134295954011,0.022671596425168986,0.03617442531156635,0.05884602173673534,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,63,307504,130149,175639,27834,34342,30644,38452,0.009138092512617726,0.021163952338831366,0.004227587283417433,0.021163952338831366,0.01336567979603516,0.009138092512617726,0.0253915396222488,0.011251886154326443,0.023277745980540082,0.034529632134866525,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,63,307504,260299,351278,44913,55318,51087,62878,0.020077787606014863,0.033836958218429664,0.004507258442166623,0.033836958218429664,0.024585046048181486,0.020077787606014863,0.038344216660596286,0.022331416827098174,0.036090587439512975,0.05842200426661115,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,64,307334,130149,175639,27796,34399,30623,38237,0.009198461608543151,0.021484769013516244,0.003289580716744636,0.021484769013516244,0.012488042325287788,0.009198461608543151,0.02477434973026088,0.01084325196691547,0.023129559371888563,0.03397281133880403,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,64,307334,260299,351278,44895,55354,50904,62744,0.01955201832533987,0.03403137954147606,0.004493482660558185,0.03403137954147606,0.024045500985898055,0.01955201832533987,0.038524862202034243,0.021798759655618963,0.03627812087175515,0.058076880527374114,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,65,308078,130149,175639,27723,34297,30831,38377,0.010088354247950182,0.021338751874525275,0.0031550451509033545,0.021338751874525275,0.013243399398853536,0.010088354247950182,0.02449379702542863,0.01166587682340186,0.022916274449976952,0.03458215127337881,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,65,308078,260299,351278,44792,55281,50972,62724,0.020059854971792856,0.034046572621219295,0.00409961113743923,0.034046572621219295,0.024159466109232086,0.020059854971792856,0.038146183758658525,0.02210966054051247,0.03609637818993891,0.05820603873045138,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,66,308761,130149,175639,27721,34285,30872,38499,0.010205304426400996,0.02125916161691406,0.0034427923215691048,0.02125916161691406,0.013648096747970101,0.010205304426400996,0.024701953938483165,0.011926700587185549,0.022980557777698613,0.03490725836488416,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,66,308761,260299,351278,44705,55047,51145,62811,0.020857556491914453,0.03349516292536947,0.004288106334673081,0.03349516292536947,0.025145662826587534,0.020857556491914453,0.03778326926004255,0.023001609659250993,0.03563921609270601,0.058640825751957004,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,67,308018,130149,175639,27935,34337,30830,38458,0.00939880136875118,0.020784499607165816,0.003980286866351962,0.020784499607165816,0.013379088235103143,0.00939880136875118,0.024764786473517778,0.011388944801927162,0.022774643040341797,0.03416358784226896,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,67,308018,260299,351278,44863,55322,50891,62818,0.019570284853482584,0.03395580777746754,0.004765955236382319,0.03395580777746754,0.024336240089864902,0.019570284853482584,0.03872176301384986,0.021953262471673743,0.0363387853956587,0.05829204786733244,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,68,307373,130149,175639,27559,33932,30537,38127,0.009688554297221944,0.020733766466150244,0.003959358824620257,0.020733766466150244,0.0136479131218422,0.009688554297221944,0.0246931252907705,0.011668233709532072,0.022713445878460373,0.034381679587992445,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,68,307373,260299,351278,44404,54624,50441,62299,0.019640632065926422,0.0332495046734749,0.005329030201091184,0.0332495046734749,0.024969662267017606,0.019640632065926422,0.038578534874566084,0.022305147166472014,0.03591401977402049,0.058219166940492506,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,69,308010,130149,175639,27447,33946,30397,37988,0.009577611116522194,0.0210999642868738,0.003545339437031267,0.0210999642868738,0.013122950553553461,0.009577611116522194,0.024645303723905068,0.011350280835037828,0.022872634005389435,0.03422291484042726,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,69,308010,260299,351278,44433,54897,50606,62481,0.02004155709230218,0.03397292295704685,0.004581020096750099,0.03397292295704685,0.02462257718905228,0.02004155709230218,0.038553943053796946,0.02233206714067723,0.0362634330054219,0.05859550014609913,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,70,307072,130149,175639,27464,33774,30469,38135,0.009785978532721964,0.020548926636098377,0.004415902459358065,0.020548926636098377,0.01420188099208003,0.009785978532721964,0.024964829095456442,0.011993929762400997,0.02275687786577741,0.03475080762817841,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,70,307072,260299,351278,44161,54534,50511,62305,0.02067918924551898,0.033780351187994995,0.004627579199666526,0.033780351187994995,0.025306768445185507,0.02067918924551898,0.03840793038766152,0.022992978845352244,0.03609414078782826,0.0590871196331805,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,71,306456,130149,175639,27814,34306,30760,38406,0.009613125538413342,0.021184117785261178,0.003765630302555681,0.021184117785261178,0.013378755840969023,0.009613125538413342,0.02494974808781686,0.011495940689691182,0.02306693293653902,0.0345628736262302,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,71,306456,260299,351278,44607,55007,50967,62759,0.020753387109405608,0.03393635627953115,0.004542250763568012,0.03393635627953115,0.02529563787297362,0.020753387109405608,0.03847860704309916,0.023024512491189614,0.036207481661315155,0.05923199415250477,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,72,308339,130149,175639,27764,34234,30794,38570,0.009826846425525157,0.020983398142953053,0.0042355978322560495,0.020983398142953053,0.014062444257781206,0.009826846425525157,0.025218995975209102,0.011944645341653182,0.023101197059081077,0.03504584240073426,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,72,308339,260299,351278,44794,55165,51071,63050,0.020357463700667128,0.03363505751786183,0.005215039291169787,0.03363505751786183,0.025572502991836915,0.020357463700667128,0.03885009680903162,0.02296498334625202,0.036242577163446726,0.05920756050969875,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,73,307811,130149,175639,27669,34131,30722,38478,0.009918423967954365,0.02099340179525748,0.004203878353924967,0.02099340179525748,0.014122302321879332,0.009918423967954365,0.025197280149182447,0.012020363144916849,0.023095340972219963,0.03511570411713681,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,73,307811,260299,351278,44656,55127,50943,62872,0.020424871105970882,0.03401762770011468,0.004736672828456412,0.03401762770011468,0.025161543934427294,0.020424871105970882,0.038754300528571095,0.022793207520199088,0.03638596411434289,0.05917917163454198,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,74,307851,130149,175639,27706,34214,30756,38360,0.009907390263471622,0.021140096994974836,0.0035601638454966916,0.021140096994974836,0.013467554108968313,0.009907390263471622,0.024700260840471527,0.011687472186219967,0.02292017891772318,0.03460765110394315,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,74,307851,260299,351278,44741,55289,50839,62687,0.01980828387759012,0.03426332868822904,0.004222822079512495,0.03426332868822904,0.024031105957102616,0.01980828387759012,0.038486150767741534,0.02191969491734637,0.036374739727985286,0.058294434645331655,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,75,307344,130149,175639,27504,33892,30345,38018,0.009243713884116822,0.02078452808579312,0.004180982872611802,0.02078452808579312,0.013424696756728624,0.009243713884116822,0.02496551095840492,0.011334205320422723,0.02287501952209902,0.03420922484252174,0.0,0.0,0.0,0.0
